origin,dest,count
SAN MIGUEL,RENCA,161
SAN MIGUEL,SAN BERNARDO,1187
SAN MIGUEL,SAN JOAQUIN,1281
SAN MIGUEL,SAN MIGUEL,86294
SAN MIGUEL,SAN RAMON,328
SAN MIGUEL,SANTIAGO,3193
SAN MIGUEL,TALAGANTE,170
SAN MIGUEL,VITACURA,147
SAN PEDRO,MELIPILLA,174
SAN PEDRO,SAN PEDRO,8396
SAN PEDRO DE LA PAZ,LAS CONDES,147
SAN PEDRO DE LA PAZ,NUNOA,115
SAN PEDRO DE LA PAZ,SANTIAGO,114
SAN RAMON,BUIN,203
SAN RAMON,CERRILLOS,113
SAN RAMON,COLINA,146
SAN RAMON,EL BOSQUE,627
SAN RAMON,ESTACION CENTRAL,144
SAN RAMON,LA CISTERNA,1293
SAN RAMON,LA FLORIDA,699
SAN RAMON,LA GRANJA,978
SAN RAMON,LA PINTANA,1505
SAN RAMON,LAMPA,147
SAN RAMON,MACUL,102
SAN RAMON,MAIPU,330
SAN RAMON,MELIPILLA,110
SAN RAMON,NUNOA,135
SAN RAMON,PAINE,122
SAN RAMON,PEDRO AGUIRRE CERDA,105
SAN RAMON,PENALOLEN,155
SAN RAMON,PUENTE ALTO,1311
SAN RAMON,SAN BERNARDO,794
SAN RAMON,SAN JOAQUIN,205
SAN RAMON,SAN MIGUEL,575
SAN RAMON,SAN RAMON,60981
SAN RAMON,SANTIAGO,613
SAN VICENTE,SANTIAGO,284
SANTA CRUZ,SANTIAGO,289
SANTIAGO,BUIN,1748
SANTIAGO,CALERA DE TANGO,143
SANTIAGO,CERRILLOS,1603
SANTIAGO,CERRO NAVIA,744
SANTIAGO,COLINA,2576
SANTIAGO,CONCHALI,1131
SANTIAGO,CURACAVI,453
SANTIAGO,EL BOSQUE,874
SANTIAGO,EL MONTE,230
SANTIAGO,ESTACION CENTRAL,5626
SANTIAGO,HUECHURABA,1593
SANTIAGO,INDEPENDENCIA,3389
SANTIAGO,ISLA DE MAIPO,337
SANTIAGO,LA CISTERNA,2267
SANTIAGO,LA FLORIDA,5786
SANTIAGO,LA GRANJA,774
SANTIAGO,LA PINTANA,669
SANTIAGO,LA REINA,1455
SANTIAGO,LAMPA,2655
SANTIAGO,LAS CONDES,4987
SANTIAGO,LO BARNECHEA,448
SANTIAGO,LO ESPEJO,318
SANTIAGO,LO PRADO,1026
SANTIAGO,MACUL,3930
SANTIAGO,MAIPU,4766
SANTIAGO,MARIA PINTO,141
SANTIAGO,MELIPILLA,1045
SANTIAGO,NUNOA,16539
SANTIAGO,PADRE HURTADO,1169
SANTIAGO,PAINE,555
SANTIAGO,PEDRO AGUIRRE CERDA,959
SANTIAGO,PENAFLOR,757
SANTIAGO,PENALOLEN,1897
SANTIAGO,PIRQUE,165
SANTIAGO,PROVIDENCIA,7800
SANTIAGO,PUDAHUEL,2038
SANTIAGO,PUENTE ALTO,3774
SANTIAGO,QUILICURA,2077
SANTIAGO,QUINTA NORMAL,3549
SANTIAGO,RECOLETA,2590
SANTIAGO,RENCA,1129
SANTIAGO,SAN BERNARDO,1993
SANTIAGO,SAN JOAQUIN,2617
SANTIAGO,SAN JOSE DE MAIPO,172
SANTIAGO,SAN MIGUEL,9023
SANTIAGO,SAN RAMON,409
SANTIAGO,SANTIAGO,245645
SANTIAGO,TALAGANTE,624
SANTIAGO,TILTIL,188
SANTIAGO,VITACURA,603
TALAGANTE,BUIN,107
TALAGANTE,CALERA DE TANGO,133
TALAGANTE,EL MONTE,1008
TALAGANTE,ESTACION CENTRAL,124
TALAGANTE,ISLA DE MAIPO,801
TALAGANTE,LA FLORIDA,116
TALAGANTE,LAS CONDES,272
TALAGANTE,MAIPU,289
TALAGANTE,MELIPILLA,305
TALAGANTE,NUNOA,253
TALAGANTE,PADRE HURTADO,270
TALAGANTE,PENAFLOR,856
TALAGANTE,PROVIDENCIA,195
TALAGANTE,SAN BERNARDO,142
TALAGANTE,SAN MIGUEL,143
TALAGANTE,SANTIAGO,499
TALAGANTE,TALAGANTE,60867
TALCA,ESTACION CENTRAL,118
TALCA,LA FLORIDA,181
TALCA,LAS CONDES,497
TALCA,MACUL,101
TALCA,MAIPU,160
TALCA,NUNOA,369
TALCA,PENALOLEN,101
TALCA,PROVIDENCIA,310
TALCA,PUENTE ALTO,204
TALCA,SAN BERNARDO,119
TALCA,SAN MIGUEL,126
TALCA,SANTIAGO,696
TALCAHUANO,NUNOA,112
TALCAHUANO,SANTIAGO,215
TEMUCO,COLINA,121
TEMUCO,EL BOSQUE,101
TEMUCO,ESTACION CENTRAL,163
TEMUCO,LA FLORIDA,250
TEMUCO,LAS CONDES,640
TEMUCO,MACUL,123
TEMUCO,MAIPU,218
TEMUCO,NUNOA,453
TEMUCO,PENALOLEN,160
TEMUCO,PROVIDENCIA,347
TEMUCO,PUENTE ALTO,263
TEMUCO,SAN BERNARDO,194
TEMUCO,SAN MIGUEL,142
TEMUCO,SANTIAGO,784
TILTIL,COLINA,132
TILTIL,LAMPA,208
TILTIL,SANTIAGO,124
TILTIL,TILTIL,15478
VALDIVIA,LA FLORIDA,200
VALDIVIA,LAS CONDES,345
VALDIVIA,MAIPU,144
VALDIVIA,NUNOA,321
VALDIVIA,PROVIDENCIA,306
VALDIVIA,PUENTE ALTO,156
VALDIVIA,SAN BERNARDO,117
VALDIVIA,SAN MIGUEL,119
VALDIVIA,SANTIAGO,559
VALLENAR,SANTIAGO,137
VALPARAISO,COLINA,180
VALPARAISO,EL BOSQUE,119
VALPARAISO,ESTACION CENTRAL,303
VALPARAISO,INDEPENDENCIA,138
VALPARAISO,LA FLORIDA,374
VALPARAISO,LAMPA,108
VALPARAISO,LAS CONDES,393
VALPARAISO,MACUL,159
VALPARAISO,MAIPU,340
VALPARAISO,MELIPILLA,115
VALPARAISO,NUNOA,710
VALPARAISO,PENALOLEN,142
VALPARAISO,PROVIDENCIA,432
VALPARAISO,PUDAHUEL,165
VALPARAISO,PUENTE ALTO,358
VALPARAISO,QUILICURA,157
VALPARAISO,RECOLETA,125
VALPARAISO,SAN BERNARDO,192
VALPARAISO,SAN JOAQUIN,104
VALPARAISO,SAN MIGUEL,235
VALPARAISO,SANTIAGO,1506
VILLA ALEMANA,LAS CONDES,106
VILLA ALEMANA,NUNOA,126
VILLA ALEMANA,SANTIAGO,242
VILLARRICA,SANTIAGO,151
VINA DEL MAR,COLINA,186
VINA DEL MAR,ESTACION CENTRAL,225
VINA DEL MAR,INDEPENDENCIA,124
VINA DEL MAR,LA FLORIDA,309
VINA DEL MAR,LA REINA,156
VINA DEL MAR,LAS CONDES,1528
VINA DEL MAR,LO BARNECHEA,148
VINA DEL MAR,MACUL,206
VINA DEL MAR,MAIPU,306
VINA DEL MAR,MELIPILLA,112
VINA DEL MAR,NUNOA,867
VINA DEL MAR,PENALOLEN,160
VINA DEL MAR,PROVIDENCIA,927
VINA DEL MAR,PUDAHUEL,124
VINA DEL MAR,PUENTE ALTO,245
VINA DEL MAR,QUILICURA,101
VINA DEL MAR,RECOLETA,108
VINA DEL MAR,SAN BERNARDO,130
VINA DEL MAR,SAN MIGUEL,263
VINA DEL MAR,SANTIAGO,1326
VINA DEL MAR,VITACURA,226
VITACURA,COLINA,997
VITACURA,HUECHURABA,240
VITACURA,LA REINA,303
VITACURA,LAS CONDES,5502
VITACURA,LO BARNECHEA,3513
VITACURA,NUNOA,634
VITACURA,PROVIDENCIA,1282
VITACURA,SANTIAGO,404
VITACURA,VITACURA,57772
